m	n	d	result	time
1000000	459000	537644	true	0
1000000	459000	537644	true	100
1000000	459000	537644	true	0
1000000	459000	537644	true	0
1000000	459000	537644	true	0
1000000	460000	536687	true	0
1000000	460000	536687	true	100
1000000	460000	536687	true	0
1000000	460000	536687	true	0
1000000	460000	536687	true	100
1000000	460000	536687	true	0
1000000	460000	536687	true	0
1000000	460000	536687	true	100
1000000	460000	536687	true	0
1000000	460000	536687	true	0
1000000	461000	535729	true	100
1000000	461000	535729	true	100
1000000	461000	535729	true	0
1000000	461000	535729	true	0
1000000	461000	535729	true	100
1000000	461000	535729	true	0
1000000	461000	535729	true	100
1000000	461000	535729	true	101
1000000	461000	535729	true	0
1000000	461000	535729	true	0
1000000	462000	534775	false	7300
1000000	462000	534775	false	3100
1000000	462000	534775	false	3100
1000000	462000	534775	false	3100
1000000	462000	534775	false	3100
1000000	462000	534775	false	3099
1000000	462000	534775	false	3100
1000000	462000	534775	false	3099
1000000	462000	534775	false	3101
1000000	462000	534775	false	3099
1000000	463000	533821	false	2000
1000000	463000	533821	false	700
1000000	463000	533821	false	700
1000000	463000	533821	false	600
1000000	463000	533821	false	700
1000000	463000	533821	false	700
1000000	463000	533821	false	700
1000000	463000	533821	false	699
1000000	463000	533821	false	600
1000000	463000	533821	false	600
1000000	464000	532861	true	0
1000000	464000	532861	true	0
1000000	464000	532861	true	0
1000000	464000	532861	true	100
1000000	464000	532861	true	0
1000000	464000	532861	true	100
1000000	464000	532861	true	0
1000000	464000	532861	true	0
1000000	464000	532861	true	0
1000000	464000	532861	true	0
1000000	465000	531901	false	2900
1000000	465000	531901	false	999
1000000	465000	531901	false	1000
1000000	465000	531901	false	1000
1000000	465000	531901	false	1000
1000000	465000	531901	false	1000
1000000	465000	531901	false	1000
1000000	465000	531901	false	899
1000000	465000	531901	false	1001
1000000	465000	531901	false	1000
1000000	466000	530943	true	200
1000000	466000	530943	true	100
1000000	466000	530943	true	100
1000000	466000	530943	true	0
1000000	466000	530943	true	0
1000000	466000	530943	true	100
1000000	466000	530943	true	100
1000000	466000	530943	true	100
1000000	466000	530943	true	0
1000000	466000	530943	true	0
1000000	467000	529990	true	0
1000000	467000	529990	true	100
1000000	467000	529990	true	100
1000000	467000	529990	true	100
1000000	467000	529990	true	0
1000000	467000	529990	true	0
1000000	467000	529990	true	100
1000000	467000	529990	true	0
1000000	467000	529990	true	0
1000000	467000	529990	true	0
1000000	468000	529040	true	0
1000000	468000	529040	true	0
1000000	468000	529040	true	100
1000000	468000	529040	true	100
1000000	468000	529040	true	0
1000000	468000	529040	true	0
1000000	468000	529040	true	100
1000000	468000	529040	true	0
1000000	468000	529040	true	100
1000000	468000	529040	true	0
1000000	469000	528087	false	2000
1000000	469000	528087	false	600
1000000	469000	528087	false	500
1000000	469000	528087	false	499
1000000	469000	528087	false	600
1000000	469000	528087	false	600
1000000	469000	528087	false	500
1000000	469000	528087	false	599
1000000	469000	528087	false	500
1000000	469000	528087	false	601
1000000	470000	527123	true	100
1000000	470000	527123	true	100
1000000	470000	527123	true	0
1000000	470000	527123	true	0
1000000	470000	527123	true	100
1000000	470000	527123	true	100
1000000	470000	527123	true	0
1000000	470000	527123	true	0
1000000	470000	527123	true	0
1000000	470000	527123	true	0
1000000	471000	526163	true	200
1000000	471000	526163	true	0
1000000	471000	526163	true	0
1000000	471000	526163	true	100
1000000	471000	526163	true	100
1000000	471000	526163	true	0
1000000	471000	526163	true	100
1000000	471000	526163	true	0
1000000	471000	526163	true	0
1000000	471000	526163	true	0
1000000	472000	525198	true	100
1000000	472000	525198	true	100
1000000	472000	525198	true	0
1000000	472000	525198	true	100
1000000	472000	525198	true	0
1000000	472000	525198	true	0
1000000	472000	525198	true	100
1000000	472000	525198	true	100
1000000	472000	525198	true	100
1000000	472000	525198	true	100
1000000	473000	524225	true	0
1000000	473000	524225	true	0
1000000	473000	524225	true	0
1000000	473000	524225	true	0
1000000	473000	524225	true	0
1000000	473000	524225	true	100
1000000	473000	524225	true	100
1000000	473000	524225	true	0
1000000	473000	524225	true	0
1000000	473000	524225	true	0
1000000	474000	523258	false	21500
1000000	474000	523258	false	1700
1000000	474000	523258	false	1799
1000000	474000	523258	false	1701
1000000	474000	523258	false	1700
1000000	474000	523258	false	1700
1000000	474000	523258	false	1699
1000000	474000	523258	false	1701
1000000	474000	523258	false	1800
1000000	474000	523258	false	1700
1000000	475000	522297	false	5499
1000000	475000	522297	false	2100
1000000	475000	522297	false	2099
1000000	475000	522297	false	2001
1000000	475000	522297	false	2100
1000000	475000	522297	false	2000
1000000	475000	522297	false	2001
1000000	475000	522297	false	2000
1000000	475000	522297	false	2100
1000000	475000	522297	false	1999
1000000	476000	521335	false	2600
1000000	476000	521335	false	1100
1000000	476000	521335	false	1000
1000000	476000	521335	false	1000
1000000	476000	521335	false	1000
1000000	476000	521335	false	1000
1000000	476000	521335	false	999
1000000	476000	521335	false	1001
1000000	476000	521335	false	1000
1000000	476000	521335	false	1100
1000000	477000	520367	true	200
1000000	477000	520367	true	100
1000000	477000	520367	true	0
1000000	477000	520367	true	100
1000000	477000	520367	true	0
1000000	477000	520367	true	100
1000000	477000	520367	true	100
1000000	477000	520367	true	0
1000000	477000	520367	true	0
1000000	477000	520367	true	0
1000000	478000	519409	true	100
1000000	478000	519409	true	100
1000000	478000	519409	true	100
1000000	478000	519409	true	0
1000000	478000	519409	true	0
1000000	478000	519409	true	100
1000000	478000	519409	true	100
1000000	478000	519409	true	100
1000000	478000	519409	true	100
1000000	478000	519409	true	100
1000000	479000	518434	false	4599
1000000	479000	518434	false	1900
1000000	479000	518434	false	2000
1000000	479000	518434	false	2001
1000000	479000	518434	false	1900
1000000	479000	518434	false	1900
1000000	479000	518434	false	1899
1000000	479000	518434	false	2001
1000000	479000	518434	false	1900
1000000	479000	518434	false	1899
1000000	480000	517469	false	3100
1000000	480000	517469	false	1300
1000000	480000	517469	false	1300
1000000	480000	517469	false	1299
1000000	480000	517469	false	1301
1000000	480000	517469	false	1300
1000000	480000	517469	false	1300
1000000	480000	517469	false	1300
1000000	480000	517469	false	1399
1000000	480000	517469	false	1301
1000000	481000	516503	true	100
1000000	481000	516503	true	100
1000000	481000	516503	true	0
1000000	481000	516503	true	100
1000000	481000	516503	true	0
1000000	481000	516503	true	100
1000000	481000	516503	true	100
1000000	481000	516503	true	100
1000000	481000	516503	true	0
1000000	481000	516503	true	0
1000000	482000	515531	false	5399
1000000	482000	515531	false	2000
1000000	482000	515531	false	1899
1000000	482000	515531	false	1901
1000000	482000	515531	false	1800
1000000	482000	515531	false	1800
1000000	482000	515531	false	1900
1000000	482000	515531	false	1900
1000000	482000	515531	false	1900
1000000	482000	515531	false	1899
1000000	483000	514553	false	7500
1000000	483000	514553	false	2800
1000000	483000	514553	false	2799
1000000	483000	514553	false	16000
1000000	483000	514553	false	2700
1000000	483000	514553	false	2699
1000000	483000	514553	false	2701
1000000	483000	514553	false	2700
1000000	483000	514553	false	2800
1000000	483000	514553	false	2700
1000000	484000	513587	true	400
1000000	484000	513587	true	100
1000000	484000	513587	true	100
1000000	484000	513587	true	100
1000000	484000	513587	true	100
1000000	484000	513587	true	100
1000000	484000	513587	true	0
1000000	484000	513587	true	100
1000000	484000	513587	true	100
1000000	484000	513587	true	100
1000000	485000	512624	false	9999
1000000	485000	512624	false	4100
1000000	485000	512624	false	4001
1000000	485000	512624	false	3999
1000000	485000	512624	false	4101
1000000	485000	512624	false	4100
1000000	485000	512624	false	4100
1000000	485000	512624	false	4100
1000000	485000	512624	false	4100
1000000	485000	512624	false	4101
1000000	486000	511652	false	2000
1000000	486000	511652	false	800
1000000	486000	511652	false	799
1000000	486000	511652	false	800
1000000	486000	511652	false	700
1000000	486000	511652	false	800
1000000	486000	511652	false	800
1000000	486000	511652	false	800
1000000	486000	511652	false	700
1000000	486000	511652	false	799
1000000	487000	510681	false	9599
1000000	487000	510681	false	3900
1000000	487000	510681	false	3801
1000000	487000	510681	false	3899
1000000	487000	510681	false	3901
1000000	487000	510681	false	3799
1000000	487000	510681	false	3901
1000000	487000	510681	false	3900
1000000	487000	510681	false	3900
1000000	487000	510681	false	3900
1000000	488000	509722	true	100
1000000	488000	509722	true	100
1000000	488000	509722	true	0
1000000	488000	509722	true	0
1000000	488000	509722	true	100
1000000	488000	509722	true	0
1000000	488000	509722	true	0
1000000	488000	509722	true	0
1000000	488000	509722	true	0
1000000	488000	509722	true	0
1000000	489000	508747	false	200
1000000	489000	508747	false	100
1000000	489000	508747	false	100
1000000	489000	508747	false	0
1000000	489000	508747	false	100
1000000	489000	508747	false	100
1000000	489000	508747	false	100
1000000	489000	508747	false	0
1000000	489000	508747	false	100
1000000	489000	508747	false	100
1000000	490000	507771	true	100
1000000	490000	507771	true	100
1000000	490000	507771	true	100
1000000	490000	507771	true	0
1000000	490000	507771	true	100
1000000	490000	507771	true	100
1000000	490000	507771	true	100
1000000	490000	507771	true	0
1000000	490000	507771	true	100
1000000	490000	507771	true	100
1000000	491000	506797	true	100
1000000	491000	506797	true	100
1000000	491000	506797	true	0
1000000	491000	506797	true	0
1000000	491000	506797	true	100
1000000	491000	506797	true	0
1000000	491000	506797	true	0
1000000	491000	506797	true	100
1000000	491000	506797	true	100
1000000	491000	506797	true	0
1000000	492000	505829	true	100
1000000	492000	505829	true	100
1000000	492000	505829	true	0
1000000	492000	505829	true	0
1000000	492000	505829	true	100
1000000	492000	505829	true	0
1000000	492000	505829	true	100
1000000	492000	505829	true	0
1000000	492000	505829	true	0
1000000	492000	505829	true	0
1000000	493000	504856	true	300
1000000	493000	504856	true	200
1000000	493000	504856	true	0
1000000	493000	504856	true	100
1000000	493000	504856	true	100
1000000	493000	504856	true	0
1000000	493000	504856	true	100
1000000	493000	504856	true	0
1000000	493000	504856	true	100
1000000	493000	504856	true	0
1000000	494000	503878	false	2400
1000000	494000	503878	false	1000
1000000	494000	503878	false	1000
1000000	494000	503878	false	900
1000000	494000	503878	false	899
1000000	494000	503878	false	901
1000000	494000	503878	false	900
1000000	494000	503878	false	1000
1000000	494000	503878	false	900
1000000	494000	503878	false	1000
1000000	495000	502903	true	200
1000000	495000	502903	true	0
1000000	495000	502903	true	100
1000000	495000	502903	true	100
1000000	495000	502903	true	100
1000000	495000	502903	true	0
1000000	495000	502903	true	0
1000000	495000	502903	true	100
1000000	495000	502903	true	100
1000000	495000	502903	true	100
1000000	496000	501927	true	100
1000000	496000	501927	true	0
1000000	496000	501927	true	0
1000000	496000	501927	true	0
1000000	496000	501927	true	100
1000000	496000	501927	true	0
1000000	496000	501927	true	100
1000000	496000	501927	true	0
1000000	496000	501927	true	100
1000000	496000	501927	true	0
1000000	497000	500953	false	14399
1000000	497000	500953	false	5999
1000000	497000	500953	false	6100
1000000	497000	500953	false	6101
1000000	497000	500953	false	6100
1000000	497000	500953	false	6100
1000000	497000	500953	false	6100
1000000	497000	500953	false	6099
1000000	497000	500953	false	6099
1000000	497000	500953	false	6101
1000000	498000	499979	false	3899
1000000	498000	499979	false	1400
1000000	498000	499979	false	1400
1000000	498000	499979	false	1399
1000000	498000	499979	false	1401
1000000	498000	499979	false	1400
1000000	498000	499979	false	1400
1000000	498000	499979	false	1400
1000000	498000	499979	false	1399
1000000	498000	499979	false	1401
1000000	499000	499007	false	1100
1000000	499000	499007	false	400
1000000	499000	499007	false	501
1000000	499000	499007	false	500
1000000	499000	499007	false	500
1000000	499000	499007	false	400
1000000	499000	499007	false	400
1000000	499000	499007	false	500
1000000	499000	499007	false	500
1000000	499000	499007	false	400
1000000	500000	498028	false	1999
1000000	500000	498028	false	700
1000000	500000	498028	false	700
1000000	500000	498028	false	700
1000000	500000	498028	false	700
1000000	500000	498028	false	700
1000000	500000	498028	false	699
1000000	500000	498028	false	700
1000000	500000	498028	false	701
1000000	500000	498028	false	700
1000000	501000	497059	false	7300
1000000	501000	497059	false	2400
1000000	501000	497059	false	2400
1000000	501000	497059	false	2400
1000000	501000	497059	false	2400
1000000	501000	497059	false	2399
1000000	501000	497059	false	2301
1000000	501000	497059	false	2400
1000000	501000	497059	false	2299
1000000	501000	497059	false	2401
1000000	502000	496080	false	2600
1000000	502000	496080	false	900
1000000	502000	496080	false	900
1000000	502000	496080	false	800
1000000	502000	496080	false	799
1000000	502000	496080	false	900
1000000	502000	496080	false	800
1000000	502000	496080	false	900
1000000	502000	496080	false	900
1000000	502000	496080	false	900
1000000	503000	495105	false	4200
1000000	503000	495105	false	1600
1000000	503000	495105	false	1499
1000000	503000	495105	false	1601
1000000	503000	495105	false	1500
1000000	503000	495105	false	1500
1000000	503000	495105	false	1599
1000000	503000	495105	false	1501
1000000	503000	495105	false	1600
1000000	503000	495105	false	1500
1000000	504000	494133	true	100
1000000	504000	494133	true	0
1000000	504000	494133	true	100
1000000	504000	494133	true	0
1000000	504000	494133	true	0
1000000	504000	494133	true	100
1000000	504000	494133	true	0
1000000	504000	494133	true	101
1000000	504000	494133	true	0
1000000	504000	494133	true	0
1000000	505000	493158	true	200
1000000	505000	493158	true	100
1000000	505000	493158	true	0
1000000	505000	493158	true	0
1000000	505000	493158	true	100
1000000	505000	493158	true	0
1000000	505000	493158	true	100
1000000	505000	493158	true	100
1000000	505000	493158	true	100
1000000	505000	493158	true	0
1000000	506000	492185	false	18300
1000000	506000	492185	false	7400
1000000	506000	492185	false	7400
1000000	506000	492185	false	7401
1000000	506000	492185	false	7401
1000000	506000	492185	false	7401
1000000	506000	492185	false	7400
1000000	506000	492185	false	7400
1000000	506000	492185	false	7400
1000000	506000	492185	false	7300
1000000	507000	491212	false	1600
1000000	507000	491212	false	599
1000000	507000	491212	false	600
1000000	507000	491212	false	601
1000000	507000	491212	false	600
1000000	507000	491212	false	600
1000000	507000	491212	false	600
1000000	507000	491212	false	600
1000000	507000	491212	false	600
1000000	507000	491212	false	599
1000000	508000	490238	true	300
1000000	508000	490238	true	0
1000000	508000	490238	true	100
1000000	508000	490238	true	100
1000000	508000	490238	true	0
1000000	508000	490238	true	0
1000000	508000	490238	true	0
1000000	508000	490238	true	100
1000000	508000	490238	true	0
1000000	508000	490238	true	100
1000000	509000	489264	false	9900
1000000	509000	489264	false	15100
1000000	509000	489264	false	4101
1000000	509000	489264	false	4099
1000000	509000	489264	false	4101
1000000	509000	489264	false	4000
1000000	509000	489264	false	4000
1000000	509000	489264	false	4000
1000000	509000	489264	false	3999
1000000	509000	489264	false	4001
1000000	510000	488282	false	3699
1000000	510000	488282	false	1500
1000000	510000	488282	false	1500
1000000	510000	488282	false	1500
1000000	510000	488282	false	1501
1000000	510000	488282	false	1500
1000000	510000	488282	false	1500
1000000	510000	488282	false	1500
1000000	510000	488282	false	1500
1000000	510000	488282	false	1500
1000000	511000	487300	false	10899
1000000	511000	487300	false	4100
1000000	511000	487300	false	4100
1000000	511000	487300	false	4099
1000000	511000	487300	false	4101
1000000	511000	487300	false	4099
1000000	511000	487300	false	4600
1000000	511000	487300	false	13700
1000000	511000	487300	false	4100
1000000	511000	487300	false	4000
1000000	512000	486325	true	100
1000000	512000	486325	true	0
1000000	512000	486325	true	100
1000000	512000	486325	true	0
1000000	512000	486325	true	0
1000000	512000	486325	true	0
1000000	512000	486325	true	100
1000000	512000	486325	true	0
1000000	512000	486325	true	100
1000000	512000	486325	true	0
1000000	513000	485339	false	200
1000000	513000	485339	false	0
1000000	513000	485339	false	100
1000000	513000	485339	false	100
1000000	513000	485339	false	0
1000000	513000	485339	false	0
1000000	513000	485339	false	0
1000000	513000	485339	false	100
1000000	513000	485339	false	100
1000000	513000	485339	false	0
1000000	514000	484350	false	16300
1000000	514000	484350	false	6601
1000000	514000	484350	false	6601
1000000	514000	484350	false	6500
1000000	514000	484350	false	6500
1000000	514000	484350	false	6600
1000000	514000	484350	false	6600
1000000	514000	484350	false	6600
1000000	514000	484350	false	6500
1000000	514000	484350	false	6599
1000000	515000	483379	true	400
1000000	515000	483379	true	0
1000000	515000	483379	true	0
1000000	515000	483379	true	0
1000000	515000	483379	true	0
1000000	515000	483379	true	0
1000000	515000	483379	true	100
1000000	515000	483379	true	0
1000000	515000	483379	true	0
1000000	515000	483379	true	0
1000000	516000	482393	false	5000
1000000	516000	482393	false	1600
1000000	516000	482393	false	1599
1000000	516000	482393	false	1600
1000000	516000	482393	false	1600
1000000	516000	482393	false	1600
1000000	516000	482393	false	1601
1000000	516000	482393	false	1600
1000000	516000	482393	false	1600
1000000	516000	482393	false	1599
1000000	517000	481420	true	200
1000000	517000	481420	true	0
1000000	517000	481420	true	0
1000000	517000	481420	true	0
1000000	517000	481420	true	100
1000000	517000	481420	true	100
1000000	517000	481420	true	0
1000000	517000	481420	true	0
1000000	517000	481420	true	0
1000000	517000	481420	true	0
1000000	518000	480442	true	100
1000000	518000	480442	true	100
1000000	518000	480442	true	0
1000000	518000	480442	true	0
1000000	518000	480442	true	0
1000000	518000	480442	true	0
1000000	518000	480442	true	0
1000000	518000	480442	true	0
1000000	518000	480442	true	100
1000000	518000	480442	true	0
1000000	519000	479460	true	0
1000000	519000	479460	true	0
1000000	519000	479460	true	0
1000000	519000	479460	true	0
1000000	519000	479460	true	100
1000000	519000	479460	true	0
1000000	519000	479460	true	0
1000000	519000	479460	true	0
1000000	519000	479460	true	0
1000000	519000	479460	true	100
1000000	520000	478486	true	100
1000000	520000	478486	true	100
1000000	520000	478486	true	0
1000000	520000	478486	true	100
1000000	520000	478486	true	0
1000000	520000	478486	true	100
1000000	520000	478486	true	0
1000000	520000	478486	true	0
1000000	520000	478486	true	100
1000000	520000	478486	true	0
1000000	521000	477501	false	8400
1000000	521000	477501	false	3401
1000000	521000	477501	false	3299
1000000	521000	477501	false	3401
1000000	521000	477501	false	3299
1000000	521000	477501	false	3401
1000000	521000	477501	false	3300
1000000	521000	477501	false	3401
1000000	521000	477501	false	3400
1000000	521000	477501	false	3401
1000000	522000	476526	false	12901
1000000	522000	476526	false	5000
1000000	522000	476526	false	4900
1000000	522000	476526	false	4900
1000000	522000	476526	false	4900
1000000	522000	476526	false	5000
1000000	522000	476526	false	4999
1000000	522000	476526	false	4901
1000000	522000	476526	false	4900
1000000	522000	476526	false	4899
1000000	523000	475554	true	100
1000000	523000	475554	true	100
1000000	523000	475554	true	0
1000000	523000	475554	true	100
1000000	523000	475554	true	0
1000000	523000	475554	true	100
1000000	523000	475554	true	0
1000000	523000	475554	true	0
1000000	523000	475554	true	100
1000000	523000	475554	true	0
1000000	524000	474581	true	100
1000000	524000	474581	true	100
1000000	524000	474581	true	0
1000000	524000	474581	true	0
1000000	524000	474581	true	100
1000000	524000	474581	true	0
1000000	524000	474581	true	0
1000000	524000	474581	true	100
1000000	524000	474581	true	0
1000000	524000	474581	true	0
1000000	525000	473604	false	900
1000000	525000	473604	false	399
1000000	525000	473604	false	400
1000000	525000	473604	false	300
1000000	525000	473604	false	301
1000000	525000	473604	false	400
1000000	525000	473604	false	400
1000000	525000	473604	false	300
1000000	525000	473604	false	300
1000000	525000	473604	false	300
1000000	526000	472622	false	14900
1000000	526000	472622	false	5800
1000000	526000	472622	false	5700
1000000	526000	472622	false	5799
1000000	526000	472622	false	5701
1000000	526000	472622	false	5701
1000000	526000	472622	false	5800
1000000	526000	472622	false	5800
1000000	526000	472622	false	5799
1000000	526000	472622	false	5701
1000000	527000	471643	true	300
1000000	527000	471643	true	0
1000000	527000	471643	true	100
1000000	527000	471643	true	100
1000000	527000	471643	true	100
1000000	527000	471643	true	100
1000000	527000	471643	true	100
1000000	527000	471643	true	0
1000000	527000	471643	true	100
1000000	527000	471643	true	100
1000000	528000	470660	false	10801
1000000	528000	470660	false	4100
1000000	528000	470660	false	4200
1000000	528000	470660	false	4200
1000000	528000	470660	false	4099
1000000	528000	470660	false	4201
1000000	528000	470660	false	4100
1000000	528000	470660	false	4200
1000000	528000	470660	false	4100
1000000	528000	470660	false	4199
1000000	529000	469680	true	0
1000000	529000	469680	true	0
1000000	529000	469680	true	0
1000000	529000	469680	true	100
1000000	529000	469680	true	0
1000000	529000	469680	true	0
1000000	529000	469680	true	100
1000000	529000	469680	true	100
1000000	529000	469680	true	0
1000000	529000	469680	true	0
1000000	530000	468694	true	200
1000000	530000	468694	true	100
1000000	530000	468694	true	100
1000000	530000	468694	true	0
1000000	530000	468694	true	100
1000000	530000	468694	true	100
1000000	530000	468694	true	0
1000000	530000	468694	true	100
1000000	530000	468694	true	100
1000000	530000	468694	true	100
1000000	531000	467717	false	2199
1000000	531000	467717	false	900
1000000	531000	467717	false	1000
1000000	531000	467717	false	900
1000000	531000	467717	false	900
1000000	531000	467717	false	899
1000000	531000	467717	false	900
1000000	531000	467717	false	900
1000000	531000	467717	false	900
1000000	531000	467717	false	900
1000000	532000	466735	false	1700
1000000	532000	466735	false	600
1000000	532000	466735	false	500
1000000	532000	466735	false	500
1000000	532000	466735	false	600
1000000	532000	466735	false	500
1000000	532000	466735	false	600
1000000	532000	466735	false	500
1000000	532000	466735	false	599
1000000	532000	466735	false	500
1000000	533000	465750	false	13999
1000000	533000	465750	false	5199
1000000	533000	465750	false	5201
1000000	533000	465750	false	5200
1000000	533000	465750	false	5300
1000000	533000	465750	false	5200
1000000	533000	465750	false	5200
1000000	533000	465750	false	5200
1000000	533000	465750	false	5299
1000000	533000	465750	false	5201
1000000	534000	464774	true	0
1000000	534000	464774	true	100
1000000	534000	464774	true	100
1000000	534000	464774	true	0
1000000	534000	464774	true	0
1000000	534000	464774	true	0
1000000	534000	464774	true	0
1000000	534000	464774	true	0
1000000	534000	464774	true	100
1000000	534000	464774	true	0
1000000	535000	463797	false	899
1000000	535000	463797	false	300
1000000	535000	463797	false	300
1000000	535000	463797	false	300
1000000	535000	463797	false	300
1000000	535000	463797	false	300
1000000	535000	463797	false	300
1000000	535000	463797	false	300
1000000	535000	463797	false	300
1000000	535000	463797	false	300
1000000	536000	462811	true	200
1000000	536000	462811	true	100
1000000	536000	462811	true	100
1000000	536000	462811	true	0
1000000	536000	462811	true	100
1000000	536000	462811	true	100
1000000	536000	462811	true	100
1000000	536000	462811	true	0
1000000	536000	462811	true	100
1000000	536000	462811	true	100
1000000	537000	461823	true	100
1000000	537000	461823	true	0
1000000	537000	461823	true	100
1000000	537000	461823	true	0
1000000	537000	461823	true	100
1000000	537000	461823	true	0
1000000	537000	461823	true	0
1000000	537000	461823	true	0
1000000	537000	461823	true	0
1000000	537000	461823	true	100
1000000	538000	460838	true	200
1000000	538000	460838	true	0
1000000	538000	460838	true	100
1000000	538000	460838	true	0
1000000	538000	460838	true	100
1000000	538000	460838	true	0
1000000	538000	460838	true	100
1000000	538000	460838	true	0
1000000	538000	460838	true	100
1000000	538000	460838	true	100
1000000	539000	459851	true	0
1000000	539000	459851	true	0
1000000	539000	459851	true	0
1000000	539000	459851	true	100
1000000	539000	459851	true	0
1000000	539000	459851	true	0
1000000	539000	459851	true	0
1000000	539000	459851	true	0
1000000	539000	459851	true	0
1000000	539000	459851	true	100
1000000	540000	458865	true	100
1000000	540000	458865	true	100
1000000	540000	458865	true	0
1000000	540000	458865	true	0
1000000	540000	458865	true	0
1000000	540000	458865	true	0
1000000	540000	458865	true	100
1000000	540000	458865	true	100
1000000	540000	458865	true	0
1000000	540000	458865	true	0
1000000	541000	457882	false	14101
1000000	541000	457882	false	5301
1000000	541000	457882	false	5300
1000000	541000	457882	false	5300
1000000	541000	457882	false	5299
1000000	541000	457882	false	5301
1000000	541000	457882	false	5300
1000000	541000	457882	false	5300
1000000	541000	457882	false	5299
1000000	541000	457882	false	5301
1000000	542000	456896	false	1800
1000000	542000	456896	false	700
1000000	542000	456896	false	700
1000000	542000	456896	false	701
1000000	542000	456896	false	700
1000000	542000	456896	false	700
1000000	542000	456896	false	700
1000000	542000	456896	false	700
1000000	542000	456896	false	800
1000000	542000	456896	false	699
1000000	543000	455909	true	200
1000000	543000	455909	true	100
1000000	543000	455909	true	0
1000000	543000	455909	true	100
1000000	543000	455909	true	0
1000000	543000	455909	true	0
1000000	543000	455909	true	100
1000000	543000	455909	true	0
1000000	543000	455909	true	0
1000000	543000	455909	true	0
1000000	544000	454920	true	0
1000000	544000	454920	true	0
1000000	544000	454920	true	0
1000000	544000	454920	true	0
1000000	544000	454920	true	100
1000000	544000	454920	true	0
1000000	544000	454920	true	100
1000000	544000	454920	true	100
1000000	544000	454920	true	0
1000000	544000	454920	true	0
1000000	545000	453937	true	200
1000000	545000	453937	true	0
1000000	545000	453937	true	0
1000000	545000	453937	true	0
1000000	545000	453937	true	0
1000000	545000	453937	true	100
1000000	545000	453937	true	0
1000000	545000	453937	true	0
1000000	545000	453937	true	100
1000000	545000	453937	true	0
1000000	546000	452951	false	5999
1000000	546000	452951	false	2201
1000000	546000	452951	false	2200
1000000	546000	452951	false	2199
1000000	546000	452951	false	2201
1000000	546000	452951	false	2200
1000000	546000	452951	false	2199
1000000	546000	452951	false	2201
1000000	546000	452951	false	2300
1000000	546000	452951	false	2199
1000000	547000	451970	true	200
1000000	547000	451970	true	0
1000000	547000	451970	true	100
1000000	547000	451970	true	0
1000000	547000	451970	true	100
1000000	547000	451970	true	0
1000000	547000	451970	true	0
1000000	547000	451970	true	0
1000000	547000	451970	true	100
1000000	547000	451970	true	0
1000000	548000	450978	false	4001
1000000	548000	450978	false	1699
1000000	548000	450978	false	1701
1000000	548000	450978	false	1600
1000000	548000	450978	false	1600
1000000	548000	450978	false	1699
1000000	548000	450978	false	1601
1000000	548000	450978	false	1600
1000000	548000	450978	false	1700
1000000	548000	450978	false	1699
1000000	549000	449986	true	200
1000000	549000	449986	true	100
1000000	549000	449986	true	100
1000000	549000	449986	true	100
1000000	549000	449986	true	100
1000000	549000	449986	true	100
1000000	549000	449986	true	100
1000000	549000	449986	true	0
1000000	549000	449986	true	100
1000000	549000	449986	true	0
1000000	550000	449003	false	700
1000000	550000	449003	false	200
1000000	550000	449003	false	200
1000000	550000	449003	false	200
1000000	550000	449003	false	200
1000000	550000	449003	false	200
1000000	550000	449003	false	200
1000000	550000	449003	false	200
1000000	550000	449003	false	200
1000000	550000	449003	false	200
1000000	551000	448020	true	200
1000000	551000	448020	true	100
1000000	551000	448020	true	100
1000000	551000	448020	true	0
1000000	551000	448020	true	100
1000000	551000	448020	true	0
1000000	551000	448020	true	0
1000000	551000	448020	true	99
1000000	551000	448020	true	100
1000000	551000	448020	true	100
1000000	552000	447037	false	4599
1000000	552000	447037	false	1600
1000000	552000	447037	false	1700
1000000	552000	447037	false	1599
1000000	552000	447037	false	1701
1000000	552000	447037	false	1600
1000000	552000	447037	false	1600
1000000	552000	447037	false	1599
1000000	552000	447037	false	1601
1000000	552000	447037	false	1600
1000000	553000	446043	true	100
1000000	553000	446043	true	100
1000000	553000	446043	true	0
1000000	553000	446043	true	100
1000000	553000	446043	true	100
1000000	553000	446043	true	0
1000000	553000	446043	true	0
1000000	553000	446043	true	100
1000000	553000	446043	true	100
1000000	553000	446043	true	0
1000000	554000	445053	true	200
1000000	554000	445053	true	100
1000000	554000	445053	true	0
1000000	554000	445053	true	199
1000000	554000	445053	true	0
1000000	554000	445053	true	100
1000000	554000	445053	true	0
1000000	554000	445053	true	0
1000000	554000	445053	true	101
1000000	554000	445053	true	0
1000000	555000	444064	false	3200
1000000	555000	444064	false	1300
1000000	555000	444064	false	1300
1000000	555000	444064	false	1099
1000000	555000	444064	false	1201
1000000	555000	444064	false	1200
1000000	555000	444064	false	1200
1000000	555000	444064	false	1200
1000000	555000	444064	false	1099
1000000	555000	444064	false	1201
1000000	556000	443079	false	3000
1000000	556000	443079	false	1300
1000000	556000	443079	false	1200
1000000	556000	443079	false	1200
1000000	556000	443079	false	1200
1000000	556000	443079	false	1199
1000000	556000	443079	false	1200
1000000	556000	443079	false	1200
1000000	556000	443079	false	1200
1000000	556000	443079	false	1200
