m	n	result	time
1000000	41000	false	400
1000000	41000	false	400
1000000	42000	false	2900
1000000	42000	false	700
1000000	42000	false	500
1000000	42000	false	400
1000000	42000	false	500
1000000	42000	false	500
1000000	42000	false	400
1000000	42000	false	400
1000000	42000	false	2000
1000000	42000	false	500
1000000	43000	false	3200
1000000	43000	false	500
1000000	43000	false	500
1000000	43000	false	500
1000000	43000	false	400
1000000	43000	false	400
1000000	43000	false	400
1000000	43000	false	400
1000000	43000	false	400
1000000	43000	false	400
1000000	44000	false	3500
1000000	44000	false	600
1000000	44000	false	600
1000000	44000	false	500
1000000	44000	false	500
1000000	44000	false	400
1000000	44000	false	400
1000000	44000	false	500
1000000	44000	false	400
1000000	44000	false	400
1000000	45000	false	3700
1000000	45000	false	700
1000000	45000	false	500
1000000	45000	false	500
1000000	45000	false	500
1000000	45000	false	400
1000000	45000	false	500
1000000	45000	false	500
1000000	45000	false	500
1000000	45000	false	500
1000000	46000	false	4300
1000000	46000	false	700
1000000	46000	false	600
1000000	46000	false	500
1000000	46000	false	2000
1000000	46000	false	500
1000000	46000	false	500
1000000	46000	false	500
1000000	46000	false	400
1000000	46000	false	400
1000000	47000	false	3700
1000000	47000	false	600
1000000	47000	false	500
1000000	47000	false	500
1000000	47000	false	500
1000000	47000	false	600
1000000	47000	false	1300
1000000	47000	false	700
1000000	47000	false	600
1000000	47000	false	500
1000000	48000	false	3400
1000000	48000	false	600
1000000	48000	false	500
1000000	48000	false	500
1000000	48000	false	500
1000000	48000	false	400
1000000	48000	false	500
1000000	48000	false	700
1000000	48000	false	500
1000000	48000	false	1400
1000000	49000	false	4000
1000000	49000	false	800
1000000	49000	false	500
1000000	49000	false	500
1000000	49000	false	500
1000000	49000	false	500
1000000	49000	false	500
1000000	49000	false	500
1000000	49000	false	500
1000000	49000	false	500
1000000	50000	false	4900
1000000	50000	false	500
1000000	50000	false	500
1000000	50000	false	500
1000000	50000	false	400
1000000	50000	false	400
1000000	50000	false	400
1000000	50000	false	400
1000000	50000	false	400
1000000	50000	false	500
1000000	51000	false	3300
1000000	51000	false	500
1000000	51000	false	500
1000000	51000	false	500
1000000	51000	false	500
1000000	51000	false	400
1000000	51000	false	400
1000000	51000	false	400
1000000	51000	false	400
1000000	51000	false	500
1000000	52000	false	4200
1000000	52000	false	14200
1000000	52000	false	900
1000000	52000	false	700
1000000	52000	false	600
1000000	52000	false	600
1000000	52000	false	500
1000000	52000	false	600
1000000	52000	false	500
1000000	52000	false	500
1000000	53000	false	3400
1000000	53000	false	600
1000000	53000	false	500
1000000	53000	false	500
1000000	53000	false	500
1000000	53000	false	500
1000000	53000	false	500
1000000	53000	false	500
1000000	53000	false	500
1000000	53000	false	500
1000000	54000	true	47700
1000000	54000	true	14400
1000000	54000	true	5900
1000000	54000	true	15600
1000000	54000	true	1700
1000000	54000	true	2200
1000000	54000	true	1700
1000000	54000	true	1700
1000000	54000	true	2000
1000000	54000	true	1800
1000000	55000	false	13700
1000000	55000	false	2100
1000000	55000	false	1600
1000000	55000	false	1600
1000000	55000	false	1800
1000000	55000	false	1500
1000000	55000	false	1500
1000000	55000	false	1800
1000000	55000	false	1600
1000000	55000	false	1700
1000000	56000	false	9800
1000000	56000	false	1000
1000000	56000	false	1000
1000000	56000	false	900
1000000	56000	false	900
1000000	56000	false	1300
1000000	56000	false	1600
1000000	56000	false	900
1000000	56000	false	1000
1000000	56000	false	900
1000000	57000	false	5400
1000000	57000	false	1100
1000000	57000	false	2000
1000000	57000	false	1100
1000000	57000	false	1100
1000000	57000	false	1100
1000000	57000	false	1000
1000000	57000	false	1100
1000000	57000	false	1100
1000000	57000	false	1100
1000000	58000	false	4000
1000000	58000	false	900
1000000	58000	false	1000
1000000	58000	false	1000
1000000	58000	false	900
1000000	58000	false	900
1000000	58000	false	900
1000000	58000	false	900
1000000	58000	false	900
1000000	58000	false	1700
1000000	59000	false	4100
1000000	59000	false	1000
1000000	59000	false	1000
1000000	59000	false	900
1000000	59000	false	1000
1000000	59000	false	1000
1000000	59000	false	900
1000000	59000	false	900
1000000	59000	false	1000
1000000	59000	false	1000
1000000	60000	false	4200
1000000	60000	false	1100
1000000	60000	false	900
1000000	60000	false	1000
1000000	60000	false	1100
1000000	60000	false	1100
1000000	60000	false	1500
1000000	60000	false	1000
1000000	60000	false	900
1000000	60000	false	1000
1000000	61000	false	17000
1000000	61000	false	900
1000000	61000	false	900
1000000	61000	false	14600
1000000	61000	false	900
1000000	61000	false	900
1000000	61000	false	900
1000000	61000	false	900
1000000	61000	false	800
1000000	61000	false	900
1000000	62000	false	4400
1000000	62000	false	1000
1000000	62000	false	1000
1000000	62000	false	1000
1000000	62000	false	1500
1000000	62000	false	1000
1000000	62000	false	1000
1000000	62000	false	1000
1000000	62000	false	1000
1000000	62000	false	1000
1000000	63000	false	4200
1000000	63000	false	900
1000000	63000	false	900
1000000	63000	false	1000
1000000	63000	false	1000
1000000	63000	false	1300
1000000	63000	false	1700
1000000	63000	false	1300
1000000	63000	false	1000
1000000	63000	false	1000
1000000	64000	true	6500
1000000	64000	true	700
1000000	64000	true	500
1000000	64000	true	400
1000000	64000	true	400
1000000	64000	true	400
1000000	64000	true	6300
1000000	64000	true	400
1000000	64000	true	400
1000000	64000	true	400
1000000	65000	false	6000
1000000	65000	false	1100
1000000	65000	false	900
1000000	65000	false	1000
1000000	65000	false	1000
1000000	65000	false	900
1000000	65000	false	1000
1000000	65000	false	1000
1000000	65000	false	900
1000000	65000	false	1000
1000000	66000	false	4900
1000000	66000	false	3100
1000000	66000	false	1100
1000000	66000	false	1000
1000000	66000	false	1000
1000000	66000	false	1400
1000000	66000	false	1000
1000000	66000	false	1100
1000000	66000	false	1100
1000000	66000	false	1000
1000000	67000	false	29700
1000000	67000	false	500
1000000	67000	false	500
1000000	67000	false	500
1000000	67000	false	600
1000000	67000	false	500
1000000	67000	false	500
1000000	67000	false	500
1000000	67000	false	500
1000000	67000	false	500
1000000	68000	false	5000
1000000	68000	false	600
1000000	68000	false	500
1000000	68000	false	500
1000000	68000	false	500
1000000	68000	false	600
1000000	68000	false	500
1000000	68000	false	500
1000000	68000	false	500
1000000	68000	false	500
1000000	69000	false	5400
1000000	69000	false	700
1000000	69000	false	600
1000000	69000	false	500
1000000	69000	false	600
1000000	69000	false	600
1000000	69000	false	1000
1000000	69000	false	700
1000000	69000	false	600
1000000	69000	false	600
1000000	70000	false	5100
1000000	70000	false	900
1000000	70000	false	1200
1000000	70000	false	600
1000000	70000	false	500
1000000	70000	false	500
1000000	70000	false	500
1000000	70000	false	800
1000000	70000	false	2800
1000000	70000	false	700
1000000	71000	false	6700
1000000	71000	false	700
1000000	71000	false	700
1000000	71000	false	700
1000000	71000	false	700
1000000	71000	false	700
1000000	71000	false	700
1000000	71000	false	800
1000000	71000	false	700
1000000	71000	false	700
1000000	72000	true	5800
1000000	72000	true	700
1000000	72000	true	500
1000000	72000	true	500
1000000	72000	true	600
1000000	72000	true	500
1000000	72000	true	500
1000000	72000	true	500
1000000	72000	true	600
1000000	72000	true	500
1000000	73000	false	9200
1000000	73000	false	800
1000000	73000	false	600
1000000	73000	false	500
1000000	73000	false	600
1000000	73000	false	600
1000000	73000	false	600
1000000	73000	false	600
1000000	73000	false	600
1000000	73000	false	600
